colct_stdde,sle_site_domn,prices_prdlst_id,goods_nm,shop_nm,anals_trget_pc,Price,expsr_ordr,job_id,kf,Rand
2020-04-07,search.shopping.naver.com,F012050,퓨라에이스 황사방역용 마스크 KF94 대형 10매 - 인코몰,인코몰,32000,3200,32,490015,94,0.008934468
2020-04-04,search.shopping.naver.com,F012050,KF94 마스크 식약처인증 황사 방역 마스크 대형 1매 휴안청플러스 - 패션플러스,패션플러스,2950,2950,33,490015,94,0.008964877
2020-04-09,search.shopping.naver.com,F012050,인가드 KF94 대형마스크 색상/브랜드 랜덤발송 10매 - G마켓,G마켓,30000,3000,54,490015,94,0.009011305
2020-04-15,search.shopping.naver.com,F012050,(재고보유 오늘출발) 뉴네퓨어 건영 이룸 대형 성인용 KF94 코로나 마스크 랜덤발송 10매입 - SHALL I,SHALL I,39800,3980,13,490001,94,0.009117613
2020-05-29,search.shopping.naver.com,F012050,애경마스크 kf94 4중구조 대형마스크 개별포장 1개 - 쿠팡,쿠팡,4690,4690,17,490008,94,0.009120757
2020-04-21,search.shopping.naver.com,F012050,파인텍 네퓨어 KF94 10매 황사 미세먼지 일회용마스크 - 인터파크,인터파크,27000,2700,9,490001,94,0.009136778
2020-04-30,search.shopping.naver.com,F012050,휴안청플러스 국내생산 KF94 마스크 5매 식약처인증 미세먼지 황사 방역마스크 - 패션플러스,패션플러스,10750,2150,1,490015,94,0.009339391
2020-05-07,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3530,3530,35,490008,94,0.009397087
2020-03-09,search.shopping.naver.com,F012050,"우한 폐렴 코로나19 KF94, n95, n99 마스크 대형 50개1매당 3500원 - 주식회사디온테크",주식회사디온테크,3500,,10,490015,94,0.009405625
2020-05-14,search.shopping.naver.com,F012050,KF80마스크 퓨어 마스크 - 옥션,옥션,2970,2970,57,490013,80,0.009493756
2020-04-23,search.shopping.naver.com,F012050,식약청인증 KF94 보건용마스크(황사마스크) 흰색 대형(1개) - 11번가,11번가,3500,3500,25,490008,94,0.009629109
2020-03-15,search.shopping.naver.com,F012050,"일동 푸른숲 황사마스크,더스논, 동아제약황사방역용마스크kf94, 애니가드 KF94 대형 - 헬시버퍼팜",헬시버퍼팜,5900,5900,1,490003,94,0.009652227
2020-04-23,search.shopping.naver.com,F012050,KF94 대형 마스크 벌크형 30매 - 굿데이샵,굿데이샵,60000,2000,34,490015,94,0.009722729
2020-04-06,search.shopping.naver.com,F012050,휴안청 KF94 마스크 대형흰색 (낱개20개) - 다 담 마 켓,다 담 마 켓,71850,3592.5,48,490015,94,0.009748332
2020-04-24,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 위메프,위메프,4700,4700,13,490008,94,0.009762413
2020-04-06,search.shopping.naver.com,F012050,몬스터건강 에코원 1매 대형마스크KF94 국대 미마 유한킴벌리덴탈 닥터퓨리 뉴네퓨어 휴안청 블링마 메디쉴드 - 몬스터건강,몬스터건강,7900,7900,19,490001,94,0.009841148
2020-03-08,search.shopping.naver.com,F012050,[더샵스토어] 인기 리빙용품 아이비스 힉스윌로우리프쉐이프페이스마스크(KF80- yellow dust) - 위메프,위메프,8210,,29,490013,80,0.009913718
2020-05-03,search.shopping.naver.com,F012050,스마일 황사 미세먼지 마스크 KF80 X 30개 (블랙/블랙+화이트) - 롯데ON,롯데ON,53000,1766.666667,44,490013,80,0.010010693
2020-05-29,search.shopping.naver.com,F012050,대형 KF94 마스크 국산 미세먼지 화이트 개별포장 식약처인증 5매입 - 만재생활,만재생활,13980,2796,25,490015,94,0.010060734
2020-05-26,search.shopping.naver.com,F012050,KF80 미세먼지 방역 마스크 대형 1매(개별포장) - G마켓,G마켓,1780,1780,57,490013,80,0.010200513
2020-04-30,search.shopping.naver.com,F012050,국산 네오메드 솔바람 KF94 마스크 중형 대형 1매입 - 닥터바디,닥터바디,3000,3000,25,490015,94,0.01028922
2020-04-11,search.shopping.naver.com,F012050,와이엠 황사보건용 마스크 KF94 1개 - 쿠팡,쿠팡,3500,3500,40,490008,94,0.010328657
2020-03-14,search.shopping.naver.com,F012050,편한숨 오디널 황사 방역마스크 KF94 소형 1매입 1개 - VitaGs,VitaGs,2500,2500,7,490008,94,0.010364346
2020-05-10,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스크 - 코스구띵,코스구띵,3900,3900,9,490008,94,0.010399879
2020-04-29,search.shopping.naver.com,F012050,[국산]KF80마스크 대형/개별포장 계절알뜰판촉물 - 대한판촉,대한판촉,2640,2640,26,490013,80,0.010475391
2020-04-27,search.shopping.naver.com,F012050,하이가드 KF80 황사마스크 대형(1매입) x 10묶음 - 뉴트리헬스케어mall,뉴트리헬스케어mall,29200,2920,46,490013,80,0.010534016
2020-04-30,search.shopping.naver.com,F012050,아이엔티 KF80 미세먼지 황사 보건용마스크 중형 - 종합생활용품 전문 띵크몰,종합생활용품 전문 띵크몰,2870,2870,54,490013,80,0.010535824
2020-05-16,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - G마켓,G마켓,4620,4620,23,490008,94,0.010555964
2020-02-12,search.shopping.naver.com,F012091,SM 황사마스크 KF80 1개 - G마켓,G마켓,3500,,17,490009,80,0.010780611
2020-03-28,search.shopping.naver.com,F012050,"▶▶ KF94 대형 마스크 1개 (5매) x 3개 (총15매입), 바이러스, 황사, 미세먼지 - 동백꽃상회",동백꽃상회,51000,3400,27,490008,94,0.010815909
2020-05-16,search.shopping.naver.com,F012050,KF80 마스크 대형 미세먼지 황사 일회용마스크 5매 - G마켓,G마켓,10560,2112,71,490013,80,0.010830053
2020-03-24,search.shopping.naver.com,F012050,코로나19 kf80 필터교체형 아동용 피타 연예인 네오프렌 마스크 - 꿈꾸는 나나씨,꿈꾸는 나나씨,3500,3500,1,490013,80,0.010835245
2020-04-05,search.shopping.naver.com,F012050,쉼표리빙 KF94마스크 대형 블랙 1팩 5개 - 쿠팡,쿠팡,23900,4780,65,490015,94,0.01095611
2020-05-06,search.shopping.naver.com,F012050,몬스터건강 방역마스크(KF94인증) 5매 국대 미마 유한킴벌리덴탈 닥터퓨리 뉴네퓨어 휴안청 블링마 메디쉴드 - 몬스터건강,몬스터건강,29900,5980,33,490001,94,0.010964799
2020-05-28,search.shopping.naver.com,F012050,국산 네오메드 솔바람 KF94 마스크 중형 대형 1매입 - 닥터바디,닥터바디,2800,2800,36,490015,94,0.010987939
2020-04-30,search.shopping.naver.com,F012050,유한킴벌리 크리넥스 황사용 마스크 플러스KF80 2입 - G마켓,G마켓,6710,3355,69,490013,80,0.011000909
2020-05-02,search.shopping.naver.com,F012050,마스크 소형 소형마스크 일회용마스크 화이트 개별밀봉포장 1개 KF94 - 위메프,위메프,4990,4990,18,490008,94,0.011004142
2020-03-27,search.shopping.naver.com,F012050,웰클린 황사마스크 KF94 블랙 대형 5매입 1개 - 건강케어,건강케어,17500,3500,30,490008,94,0.011011801
2020-05-20,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3530,3530,28,490008,94,0.011149824
2020-02-16,search.shopping.naver.com,F012091,KF94 미세먼지 황사 방역마스크 소형 (1개 5매입) 소형만 재고있음 빠른배송 - ALOA,ALOA,10000,,45,490008,94,0.011284868
2020-02-27,search.shopping.naver.com,F012091,[소형] 당일출고 KF94 원더 일회용 마스크 소형 1개 / 수량10개남음 - 베이비큐,베이비큐,4100,,50,490008,94,0.011359188
2020-05-22,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스크 [썬마켓] - 썬마켓몰,썬마켓몰,4900,4900,6,490008,94,0.011454831
2020-04-30,search.shopping.naver.com,F012050,[국산]KF80마스크 대형/개별포장 - 엄지점빵,엄지점빵,2640,2640,32,490013,80,0.011482288
2020-05-17,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 인터파크,인터파크,4070,4070,29,490008,94,0.011539752
2020-04-29,search.shopping.naver.com,F012050,코지(COZY) KF94마스크 대형(블랙) 10매 - 푸름웰니스,푸름웰니스,24500,2450,55,490015,94,0.011542868
2020-02-19,search.shopping.naver.com,F012091,쌍용씨앤비 CODI 황사마스크 KF80 - 옥션,옥션,3890,,14,490009,80,0.011647967
2020-02-26,search.shopping.naver.com,F012091,공룡메카드멸균마스크 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,3500,,58,490008,94,0.011656831
2020-04-22,search.shopping.naver.com,F012050,소확행몰 맑은하늘 대형 황사 마스크 KF80 - 5개 (마스크재고 보유) - 소확행 몰,소확행 몰,15000,3000,24,490013,80,0.011742959
2020-04-19,search.shopping.naver.com,F012050,애니가드 국내산 KF80 마스크 대형 25매 - 옥션,옥션,59000,2360,41,490013,80,0.011752212
2020-05-05,search.shopping.naver.com,F012050,뉴네퓨어 kf94 (5매입) - 정우shop,정우shop,14000,2800,37,490001,94,0.01182864
2020-03-15,search.shopping.naver.com,F012050,(5매입) KF94 마스크 대형 코로나19 - 인터파크,인터파크,25700,5140,57,490015,94,0.011831172
2020-05-28,search.shopping.naver.com,F012050,애니쿨 KF94 마스크 20매 식약처인증 미세먼지 황사 방역마스크 - 패션플러스,패션플러스,35000,1750,78,490015,94,0.011913935
2020-02-10,search.shopping.naver.com,F012090,KF94 마스크 소형 동아 더스논 미세먼지 황사 신종코로나 아동용,우리동네약사네,2000,,4,750160,94,0.011967844
2020-04-07,search.shopping.naver.com,F012050,웰클린 황사마스크 KF94 백색 중형 5매입 1개 - 건강케어,건강케어,17500,3500,12,490008,94,0.012025616
2020-05-21,search.shopping.naver.com,F012050,몬스터건강 방역마스크(KF94인증) 5매 국대 미마 유한킴벌리덴탈 닥터퓨리 뉴네퓨어 휴안청 블링마 메디쉴드 - 몬스터건강,몬스터건강,29900,5980,35,490001,94,0.01204864
2020-04-26,search.shopping.naver.com,F012050,맑은하늘 마스크 KF80 일회용마스크 황사마스크 부직포마스크 미세먼지마스크 - 쿠팡,쿠팡,2300,2300,75,490013,80,0.012093407
2020-05-12,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - 삼성공식파트너 클릭나라,삼성공식파트너 클릭나라,2300,2300,3,490008,94,0.012130171
2020-05-19,search.shopping.naver.com,F012050,엠플러스 국산 미세먼지 황사마스크 KF94 화이트 1개 - 옥션,옥션,2300,2300,16,490008,94,0.012165407
2020-03-24,search.shopping.naver.com,F012050,[취소없는당일배송] [5개] KF94 크리넥스 웰킵스 외 대형마스크 방역마스크 랜덤발송 - 맑은 숨,맑은 숨,29500,5900,7,490015,94,0.012196555
2020-04-19,search.shopping.naver.com,F012050,KF80 마스크 3매입 건영 황사마스크 KF80 대형 3매입 백색 - 반창고닷컴,반창고닷컴,6990,2330,12,490013,80,0.012248607
2020-03-31,search.shopping.naver.com,F012050,초미세먼지 미세먼지 황사 일회용 마스크 크리넥스 KF80 KF94 대형 1매 - 청춘푸드몰,청춘푸드몰,3990,3990,42,490015,94,0.012299946
2020-05-15,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 대형 화이트 X 10매 개별포장 - 티몬,티몬,31850,3185,63,490013,80,0.012394878
2020-05-21,search.shopping.naver.com,F012050,[1매당 1700원] 쉼표리빙 황사방역 마스크 KF94 대형 10매 마스크/황사용품 - 텐바이텐,텐바이텐,17000,1700,36,490015,94,0.012559444
2020-05-12,search.shopping.naver.com,F012050,KF94 마스크 긴급공수 코로나19 프리데이 대형 10매입 - 옥션,옥션,32200,3220,5,490015,94,0.012569449
2020-05-29,search.shopping.naver.com,F012050,늘푸른 마스크 1개 KF94 국산 일회용 마스크 - G마켓,G마켓,2000,2000,38,490008,94,0.012749741
2020-03-29,search.shopping.naver.com,F012050,당일배송 끌라레루트 보건용 마스크 KF80 블랙 1매 - 쿠팡,쿠팡,4200,4200,35,490013,80,0.012819748
2020-05-13,search.shopping.naver.com,F012050,애니가드 국내생산 KF80 미세먼지마스크 대형 10매 식약처 인증 - 티몬,티몬,25000,2500,11,490013,80,0.01284757
2020-04-30,search.shopping.naver.com,F012050,일월 KF94 미세먼지 마스크 대형 4중필터 개별포장 30매 - G마켓,G마켓,68920,2297.333333,79,490015,94,0.012847965
2020-05-11,search.shopping.naver.com,F012050,애니가드 국내산 KF80 마스크 대형 25매 - G마켓,G마켓,59000,2360,68,490013,80,0.012920644
2020-03-07,search.shopping.naver.com,F012050,핑크퐁면마스크 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,2500,,17,490008,94,0.012926907
2020-05-29,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 베니뜨몰,베니뜨몰,3620,3620,10,490008,94,0.01296308
2020-04-30,search.shopping.naver.com,F012050,크린케어 KF94 대형 미세먼지 황사 마스크(화이트 1개) - 가자안전센터,가자안전센터,1650,1650,7,490015,94,0.01298158
2020-03-27,search.shopping.naver.com,F012050,끌라레루트 보건용 마스크 KF80 화이트 1매입 낱개포장 - 쿠팡,쿠팡,4200,4200,52,490013,80,0.012999499
2020-05-04,search.shopping.naver.com,F012050,편한숨 오디널 황사 방역마스크 KF94 대형 5매입 1개 - 쿠팡,쿠팡,14500,2900,26,490008,94,0.013243902
2020-05-02,search.shopping.naver.com,F012050,(재고보유 오늘출발) 뉴네퓨어 건영 이룸 대형 성인용 KF94 코로나 마스크 랜덤발송 1매 - SHALL I,SHALL I,3490,3490,35,490001,94,0.01328288
2020-05-05,search.shopping.naver.com,F012050,국내산 황사 방역용 미세먼지 마스크 KF80 대형 1개 (브랜드랜덤) [0119_03173/smomoya] - 11번가,11번가,2240,2240,28,490009,80,0.013363477
2020-04-09,search.shopping.naver.com,F012050,아이엔티 KF80 미세먼지 황사 보건용마스크 중형 - 종합생활용품 전문 띵크몰,종합생활용품 전문 띵크몰,2870,2870,44,490013,80,0.013381807
2020-04-03,search.shopping.naver.com,F012050,크린케어 KF94 대형 초미세먼지 황사 마스크 화이트 1개 - 가자안전센터,가자안전센터,1650,1650,15,490008,94,0.013412591
2020-04-14,search.shopping.naver.com,F012050,"초이스엘 황사마스크 (대형,KF80)/2매 - 롯데마트",롯데마트,2000,1000,64,490013,80,0.013524778
2020-04-28,search.shopping.naver.com,F012050,휴안청플러스 국내생산 KF94 마스크 5매 식약처인증 미세먼지 황사 방역마스크 - 패션플러스,패션플러스,10750,2150,1,490015,94,0.013659528
2020-05-27,search.shopping.naver.com,F012050,쉼표리빙 KF94마스크 1개 (5매입) x 5개 (총25매입) - 쿠팡,쿠팡,62500,2500,19,490008,94,0.013670919
2020-05-27,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - 위메프,위메프,2250,2250,6,490008,94,0.013953065
2020-05-22,search.shopping.naver.com,F012050,KF94/KF80마스크 대형 일회용 마스크(5매/개별포장) - 스마트올팜,스마트올팜,5500,1100,28,490015,94,0.014032032
2020-04-25,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 아리온,아리온,2800,2800,7,490008,94,0.01411616
2020-04-17,search.shopping.naver.com,F012050,이노센트 KF80 마스크 미세먼지 황사방역용 어린이마스크 아동마스크 (1개) - 공순이도매,공순이도매,2360,2360,9,490009,80,0.014329476
2020-05-10,search.shopping.naver.com,F012050,KF80 늘푸른황사 마스크 (30매입) - 3M연마대왕,3M연마대왕,60000,2000,17,490013,80,0.014340793
2020-03-31,search.shopping.naver.com,F012050,KF94 마스크 화이트 대형 성인용 개별포장 (랜덤) 미세먼지 황사 당일배송 - 포켓몬카드왕국,포켓몬카드왕국,4250,4250,21,490015,94,0.014459257
2020-02-28,search.shopping.naver.com,F012091,더나은 KF94 미세먼지 황사 마스크 성인용 - G마켓,G마켓,6070,,10,490008,94,0.014500496
2020-05-14,search.shopping.naver.com,F012050,웰킵스 KF94 황사마스크 대형 10매입 마스크 대형 10매입 - 티몬,티몬,26580,2658,40,490015,94,0.014628515
2020-02-12,search.shopping.naver.com,F012091,보령 5WHY 일동 푸른숲 중외제약 좋은숨 동아제약 더스논 황사 미세먼지 마스크 KF94 KF99 - 헬로우메디,헬로우메디,2500,,2,490003,94,0.01482372
2020-03-21,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 중형 화이트 2매-1팩(2개입) - 인터파크,인터파크,6160,3080,29,490013,80,0.015098253
2020-04-13,search.shopping.naver.com,F012050,뉴네퓨어 황사방역마스크 kf94 (5개입) (끈 조절기능) - 위메프,위메프,20000,4000,5,490001,94,0.01512063
2020-05-17,search.shopping.naver.com,F012050,한미디어 방역 먼지 차단 마스크 KF80 대형 화이트 일회용 - 유닛808,유닛808,5420,5420,36,490013,80,0.015166063
2020-04-30,search.shopping.naver.com,F012050,프리텍 kf94마스크 황사마스크 대형 3매입 3봉 1세트(바로배송) - 꿍야꿍야,꿍야꿍야,25500,2833.333333,49,490015,94,0.015406005
